,Provinsi,Tahun_dt,Akses_Air(%),Curah_Hujan(mm),Kepadatan_Penduduk(jiwa/km2)
4457,SULAWESI BARAT,2019-02-01,71.60416666666667,5.444535837263269,82
4458,SULAWESI BARAT,2019-03-01,71.70833333333333,5.767126469047085,82
4459,SULAWESI BARAT,2019-04-01,71.8125,6.089717100830901,83
4460,SULAWESI BARAT,2019-05-01,71.91666666666667,6.412307732614717,83
4461,SULAWESI BARAT,2019-06-01,72.02083333333333,6.734898364398533,83
4462,SULAWESI BARAT,2019-07-01,72.125,7.057488996182349,84
4463,SULAWESI BARAT,2019-08-01,72.22916666666667,7.380079627966165,84
4464,SULAWESI BARAT,2019-09-01,72.33333333333333,7.702670259749981,84
4465,SULAWESI BARAT,2019-10-01,72.4375,8.025260891533797,84
4466,SULAWESI BARAT,2019-11-01,72.54166666666667,8.347851523317614,84
4467,SULAWESI BARAT,2019-12-01,72.64583333333333,8.67044215510143,85
4468,SULAWESI BARAT,2020-01-01,72.75,8.993032786885246,85
4469,SULAWESI BARAT,2020-02-01,73.21666666666667,8.964332566060333,85
4470,SULAWESI BARAT,2020-03-01,73.68333333333334,8.935632345235422,85
4471,SULAWESI BARAT,2020-04-01,74.15,8.90693212441051,85
4472,SULAWESI BARAT,2020-05-01,74.61666666666666,8.878231903585599,85
4473,SULAWESI BARAT,2020-06-01,75.08333333333333,8.849531682760686,85
4474,SULAWESI BARAT,2020-07-01,75.55,8.820831461935775,86
4475,SULAWESI BARAT,2020-08-01,76.01666666666667,8.792131241110862,86
4476,SULAWESI BARAT,2020-09-01,76.48333333333333,8.76343102028595,86
4477,SULAWESI BARAT,2020-10-01,76.94999999999999,8.734730799461039,86
4478,SULAWESI BARAT,2020-11-01,77.41666666666666,8.706030578636126,86
4479,SULAWESI BARAT,2020-12-01,77.88333333333333,8.677330357811215,86
4480,SULAWESI BARAT,2021-01-01,78.35,8.648630136986302,86
4481,SULAWESI BARAT,2021-02-01,78.40249999999999,8.679794520547945,86
4482,SULAWESI BARAT,2021-03-01,78.455,8.71095890410959,86
4483,SULAWESI BARAT,2021-04-01,78.5075,8.742123287671234,86
4484,SULAWESI BARAT,2021-05-01,78.56,8.773287671232877,87
4485,SULAWESI BARAT,2021-06-01,78.6125,8.804452054794522,87
4486,SULAWESI BARAT,2021-07-01,78.66499999999999,8.835616438356166,87
4487,SULAWESI BARAT,2021-08-01,78.7175,8.866780821917809,87
4488,SULAWESI BARAT,2021-09-01,78.77,8.897945205479454,87
4489,SULAWESI BARAT,2021-10-01,78.8225,8.929109589041097,88
4490,SULAWESI BARAT,2021-11-01,78.875,8.96027397260274,88
4491,SULAWESI BARAT,2021-12-01,78.92750000000001,8.991438356164386,88
4492,SULAWESI BARAT,2022-01-01,78.98,9.022602739726029,88
4493,SULAWESI BARAT,2022-02-01,79.05333333333334,8.70616894977169,88
4494,SULAWESI BARAT,2022-03-01,79.12666666666667,8.389735159817352,88
4495,SULAWESI BARAT,2022-04-01,79.2,8.073301369863014,88
4496,SULAWESI BARAT,2022-05-01,79.27333333333334,7.756867579908676,88
4497,SULAWESI BARAT,2022-06-01,79.34666666666666,7.440433789954339,88
4498,SULAWESI BARAT,2022-07-01,79.42,7.1240000000000006,88
4499,SULAWESI BARAT,2022-08-01,79.49333333333334,6.807566210045662,89
4500,SULAWESI BARAT,2022-09-01,79.56666666666666,6.491132420091324,89
4501,SULAWESI BARAT,2022-10-01,79.64,6.174698630136986,89
4502,SULAWESI BARAT,2022-11-01,79.71333333333334,5.858264840182648,89
4503,SULAWESI BARAT,2022-12-01,79.78666666666666,5.541831050228311,89
4504,SULAWESI BARAT,2023-01-01,79.86,5.225397260273972,89
4505,SULAWESI BARAT,2023-02-01,79.88333333333333,5.5020672517903035,89
4506,SULAWESI BARAT,2023-03-01,79.90666666666667,5.778737243306635,89
4507,SULAWESI BARAT,2023-04-01,79.93,6.055407234822965,90
4508,SULAWESI BARAT,2023-05-01,79.95333333333333,6.332077226339297,90
4509,SULAWESI BARAT,2023-06-01,79.97666666666666,6.608747217855628,90
4510,SULAWESI BARAT,2023-07-01,80.0,6.885417209371959,90
4511,SULAWESI BARAT,2023-08-01,80.02333333333334,7.1620872008882905,90
4512,SULAWESI BARAT,2023-09-01,80.04666666666667,7.438757192404621,90
4513,SULAWESI BARAT,2023-10-01,80.07,7.715427183920953,90
4514,SULAWESI BARAT,2023-11-01,80.09333333333333,7.992097175437284,91
4515,SULAWESI BARAT,2023-12-01,80.11666666666667,8.268767166953616,91
4516,SULAWESI BARAT,2024-01-01,80.14,8.545437158469946,91
4517,SULAWESI BARAT,2024-02-01,80.37833333333333,8.367268012548069,91
4518,SULAWESI BARAT,2024-03-01,80.61666666666667,8.189098866626189,91
4519,SULAWESI BARAT,2024-04-01,80.855,8.010929720704311,91
4520,SULAWESI BARAT,2024-05-01,81.09333333333333,7.832760574782434,91
4521,SULAWESI BARAT,2024-06-01,81.33166666666666,7.654591428860555,91
4522,SULAWESI BARAT,2024-07-01,81.57,7.476422282938676,92
4523,SULAWESI BARAT,2024-08-01,81.80833333333334,7.298253137016799,92
4524,SULAWESI BARAT,2024-09-01,82.04666666666667,7.12008399109492,92
4525,SULAWESI BARAT,2024-10-01,82.285,6.941914845173042,92
4526,SULAWESI BARAT,2024-11-01,82.52333333333334,6.763745699251164,92
4527,SULAWESI BARAT,2024-12-01,82.76166666666667,6.585576553329286,92
4528,SULAWESI BARAT,2025-01-01,83.0,6.407407407407407,92
4529,SULAWESI SELATAN,2010-01-01,45.12,11.351205479452052,173
4530,SULAWESI SELATAN,2010-02-01,46.525,11.01013926940639,173
4531,SULAWESI SELATAN,2010-03-01,47.93,10.669073059360729,173
4532,SULAWESI SELATAN,2010-04-01,49.334999999999994,10.328006849315067,174
4533,SULAWESI SELATAN,2010-05-01,50.739999999999995,9.986940639269404,174
4534,SULAWESI SELATAN,2010-06-01,52.144999999999996,9.645874429223742,174
4535,SULAWESI SELATAN,2010-07-01,53.55,9.304808219178081,174
4536,SULAWESI SELATAN,2010-08-01,54.955,8.96374200913242,174
4537,SULAWESI SELATAN,2010-09-01,56.36,8.622675799086757,174
4538,SULAWESI SELATAN,2010-10-01,57.765,8.281609589041096,174
4539,SULAWESI SELATAN,2010-11-01,59.17,7.940543378995434,175
4540,SULAWESI SELATAN,2010-12-01,60.574999999999996,7.599477168949772,175
4541,SULAWESI SELATAN,2011-01-01,61.98,7.25841095890411,175
4542,SULAWESI SELATAN,2011-02-01,62.309999999999995,7.306323433640243,175
4543,SULAWESI SELATAN,2011-03-01,62.64,7.354235908376376,175
4544,SULAWESI SELATAN,2011-04-01,62.97,7.402148383112509,176
4545,SULAWESI SELATAN,2011-05-01,63.3,7.450060857848642,176
4546,SULAWESI SELATAN,2011-06-01,63.629999999999995,7.497973332584774,176
4547,SULAWESI SELATAN,2011-07-01,63.959999999999994,7.545885807320907,176
4548,SULAWESI SELATAN,2011-08-01,64.28999999999999,7.59379828205704,176
4549,SULAWESI SELATAN,2011-09-01,64.62,7.641710756793173,176
4550,SULAWESI SELATAN,2011-10-01,64.95,7.689623231529305,176
4551,SULAWESI SELATAN,2011-11-01,65.28,7.737535706265438,177
4552,SULAWESI SELATAN,2011-12-01,65.61,7.785448181001572,177
4553,SULAWESI SELATAN,2012-01-01,65.94,7.833360655737704,177
4554,SULAWESI SELATAN,2012-02-01,66.02416666666666,7.862582884197918,177
4555,SULAWESI SELATAN,2012-03-01,66.10833333333333,7.891805112658132,177
4556,SULAWESI SELATAN,2012-04-01,66.1925,7.9210273411183465,178
4557,SULAWESI SELATAN,2012-05-01,66.27666666666667,7.950249569578561,178
4558,SULAWESI SELATAN,2012-06-01,66.36083333333333,7.979471798038775,178
4559,SULAWESI SELATAN,2012-07-01,66.445,8.00869402649899,178
4560,SULAWESI SELATAN,2012-08-01,66.52916666666667,8.037916254959203,178
4561,SULAWESI SELATAN,2012-09-01,66.61333333333333,8.067138483419418,178
4562,SULAWESI SELATAN,2012-10-01,66.6975,8.096360711879631,178
4563,SULAWESI SELATAN,2012-11-01,66.78166666666667,8.125582940339847,179
4564,SULAWESI SELATAN,2012-12-01,66.86583333333334,8.15480516880006,179
4565,SULAWESI SELATAN,2013-01-01,66.95,8.184027397260275,179
4566,SULAWESI SELATAN,2013-02-01,67.11166666666666,8.10411187214612,179
4567,SULAWESI SELATAN,2013-03-01,67.27333333333334,8.024196347031964,179
4568,SULAWESI SELATAN,2013-04-01,67.435,7.9442808219178085,179
4569,SULAWESI SELATAN,2013-05-01,67.59666666666666,7.864365296803653,179
4570,SULAWESI SELATAN,2013-06-01,67.75833333333334,7.784449771689498,179
4571,SULAWESI SELATAN,2013-07-01,67.92,7.704534246575342,180
4572,SULAWESI SELATAN,2013-08-01,68.08166666666666,7.624618721461188,180
4573,SULAWESI SELATAN,2013-09-01,68.24333333333334,7.544703196347032,180
4574,SULAWESI SELATAN,2013-10-01,68.405,7.464787671232877,180
4575,SULAWESI SELATAN,2013-11-01,68.56666666666666,7.384872146118721,180
4576,SULAWESI SELATAN,2013-12-01,68.72833333333334,7.304956621004566,180
4577,SULAWESI SELATAN,2014-01-01,68.89,7.22504109589041,180
4578,SULAWESI SELATAN,2014-02-01,69.155,7.122257990867579,180
4579,SULAWESI SELATAN,2014-03-01,69.42,7.019474885844748,180
4580,SULAWESI SELATAN,2014-04-01,69.685,6.9166917808219175,180
4581,SULAWESI SELATAN,2014-05-01,69.95,6.8139086757990865,181
4582,SULAWESI SELATAN,2014-06-01,70.215,6.711125570776256,181
4583,SULAWESI SELATAN,2014-07-01,70.47999999999999,6.608342465753424,181
4584,SULAWESI SELATAN,2014-08-01,70.74499999999999,6.505559360730594,181
4585,SULAWESI SELATAN,2014-09-01,71.00999999999999,6.402776255707762,181
4586,SULAWESI SELATAN,2014-10-01,71.27499999999999,6.299993150684931,182
4587,SULAWESI SELATAN,2014-11-01,71.53999999999999,6.1972100456621,182
4588,SULAWESI SELATAN,2014-12-01,71.80499999999999,6.094426940639269,182
4589,SULAWESI SELATAN,2015-01-01,72.07,5.991643835616438,182
4590,SULAWESI SELATAN,2015-02-01,72.18249999999999,6.20665256880505,182
4591,SULAWESI SELATAN,2015-03-01,72.29499999999999,6.421661301993662,182
4592,SULAWESI SELATAN,2015-04-01,72.4075,6.636670035182274,182
4593,SULAWESI SELATAN,2015-05-01,72.52,6.851678768370886,183
4594,SULAWESI SELATAN,2015-06-01,72.6325,7.066687501559498,183
4595,SULAWESI SELATAN,2015-07-01,72.745,7.28169623474811,183
4596,SULAWESI SELATAN,2015-08-01,72.8575,7.496704967936722,183
4597,SULAWESI SELATAN,2015-09-01,72.97,7.711713701125334,183
4598,SULAWESI SELATAN,2015-10-01,73.0825,7.926722434313946,184
4599,SULAWESI SELATAN,2015-11-01,73.195,8.141731167502558,184
4600,SULAWESI SELATAN,2015-12-01,73.3075,8.35673990069117,184
4601,SULAWESI SELATAN,2016-01-01,73.42,8.571748633879782,184
4602,SULAWESI SELATAN,2016-02-01,73.66333333333334,8.622066384709434,184
4603,SULAWESI SELATAN,2016-03-01,73.90666666666667,8.672384135539087,184
4604,SULAWESI SELATAN,2016-04-01,74.15,8.72270188636874,184
4605,SULAWESI SELATAN,2016-05-01,74.39333333333333,8.773019637198393,185
4606,SULAWESI SELATAN,2016-06-01,74.63666666666667,8.823337388028046,185
4607,SULAWESI SELATAN,2016-07-01,74.88,8.8736551388577,185
4608,SULAWESI SELATAN,2016-08-01,75.12333333333333,8.923972889687352,185
4609,SULAWESI SELATAN,2016-09-01,75.36666666666667,8.974290640517005,185
4610,SULAWESI SELATAN,2016-10-01,75.61,9.024608391346657,186
4611,SULAWESI SELATAN,2016-11-01,75.85333333333334,9.07492614217631,186
4612,SULAWESI SELATAN,2016-12-01,76.09666666666666,9.125243893005964,186
4613,SULAWESI SELATAN,2017-01-01,76.34,9.175561643835616,186
4614,SULAWESI SELATAN,2017-02-01,76.4725,8.97827397260274,186
4615,SULAWESI SELATAN,2017-03-01,76.605,8.780986301369863,186
4616,SULAWESI SELATAN,2017-04-01,76.73750000000001,8.583698630136986,186
4617,SULAWESI SELATAN,2017-05-01,76.87,8.38641095890411,187
4618,SULAWESI SELATAN,2017-06-01,77.0025,8.189123287671233,187
4619,SULAWESI SELATAN,2017-07-01,77.135,7.991835616438356,187
4620,SULAWESI SELATAN,2017-08-01,77.26750000000001,7.794547945205479,187
4621,SULAWESI SELATAN,2017-09-01,77.4,7.597260273972602,187
4622,SULAWESI SELATAN,2017-10-01,77.5325,7.399972602739726,188
4623,SULAWESI SELATAN,2017-11-01,77.665,7.202684931506849,188
4624,SULAWESI SELATAN,2017-12-01,77.79750000000001,7.0053972602739725,188
4625,SULAWESI SELATAN,2018-01-01,77.93,6.808109589041096,188
4626,SULAWESI SELATAN,2018-02-01,78.88416666666667,6.811488584474886,188
4627,SULAWESI SELATAN,2018-03-01,79.83833333333334,6.814867579908676,188
4628,SULAWESI SELATAN,2018-04-01,80.7925,6.8182465753424655,188
4629,SULAWESI SELATAN,2018-05-01,81.74666666666667,6.821625570776256,188
4630,SULAWESI SELATAN,2018-06-01,82.70083333333334,6.825004566210046,188
4631,SULAWESI SELATAN,2018-07-01,83.655,6.828383561643836,188
4632,SULAWESI SELATAN,2018-08-01,84.60916666666667,6.831762557077626,189
4633,SULAWESI SELATAN,2018-09-01,85.56333333333333,6.835141552511416,189
4634,SULAWESI SELATAN,2018-10-01,86.5175,6.8385205479452065,189
4635,SULAWESI SELATAN,2018-11-01,87.47166666666666,6.841899543378996,189
4636,SULAWESI SELATAN,2018-12-01,88.42583333333333,6.845278538812786,189
4637,SULAWESI SELATAN,2019-01-01,89.38,6.848657534246576,189
4638,SULAWESI SELATAN,2019-02-01,89.50166666666667,7.088728422786137,189
4639,SULAWESI SELATAN,2019-03-01,89.62333333333333,7.328799311325699,190
4640,SULAWESI SELATAN,2019-04-01,89.745,7.56887019986526,190
4641,SULAWESI SELATAN,2019-05-01,89.86666666666666,7.808941088404821,191
4642,SULAWESI SELATAN,2019-06-01,89.98833333333333,8.049011976944383,191
4643,SULAWESI SELATAN,2019-07-01,90.11,8.289082865483945,192
4644,SULAWESI SELATAN,2019-08-01,90.23166666666667,8.529153754023506,192
4645,SULAWESI SELATAN,2019-09-01,90.35333333333334,8.769224642563067,192
4646,SULAWESI SELATAN,2019-10-01,90.475,9.009295531102628,193
4647,SULAWESI SELATAN,2019-11-01,90.59666666666666,9.24936641964219,193
4648,SULAWESI SELATAN,2019-12-01,90.71833333333333,9.489437308181751,194
4649,SULAWESI SELATAN,2020-01-01,90.84,9.729508196721312,194
4650,SULAWESI SELATAN,2020-02-01,90.86833333333334,9.740046897222847,194
4651,SULAWESI SELATAN,2020-03-01,90.89666666666668,9.750585597724381,194
4652,SULAWESI SELATAN,2020-04-01,90.92500000000001,9.761124298225916,194
4653,SULAWESI SELATAN,2020-05-01,90.95333333333333,9.77166299872745,195
4654,SULAWESI SELATAN,2020-06-01,90.98166666666667,9.782201699228985,195
4655,SULAWESI SELATAN,2020-07-01,91.01,9.79274039973052,195
4656,SULAWESI SELATAN,2020-08-01,91.03833333333334,9.803279100232054,195
4657,SULAWESI SELATAN,2020-09-01,91.06666666666668,9.813817800733588,195
4658,SULAWESI SELATAN,2020-10-01,91.095,9.824356501235123,196
4659,SULAWESI SELATAN,2020-11-01,91.12333333333333,9.834895201736657,196
4660,SULAWESI SELATAN,2020-12-01,91.15166666666667,9.845433902238192,196
4661,SULAWESI SELATAN,2021-01-01,91.18,9.855972602739726,196
4662,SULAWESI SELATAN,2021-02-01,91.245,9.888461187214611,197
4663,SULAWESI SELATAN,2021-03-01,91.31,9.920949771689498,197
4664,SULAWESI SELATAN,2021-04-01,91.375,9.953438356164384,198
4665,SULAWESI SELATAN,2021-05-01,91.44,9.985926940639269,199
4666,SULAWESI SELATAN,2021-06-01,91.505,10.018415525114156,199
4667,SULAWESI SELATAN,2021-07-01,91.57,10.050904109589041,200
4668,SULAWESI SELATAN,2021-08-01,91.635,10.083392694063926,201
4669,SULAWESI SELATAN,2021-09-01,91.7,10.115881278538813,201
4670,SULAWESI SELATAN,2021-10-01,91.765,10.148369863013698,202
4671,SULAWESI SELATAN,2021-11-01,91.83,10.180858447488584,203
4672,SULAWESI SELATAN,2021-12-01,91.895,10.21334703196347,203
4673,SULAWESI SELATAN,2022-01-01,91.96,10.245835616438356,204
4674,SULAWESI SELATAN,2022-02-01,91.97333333333333,9.937979452054794,204
4675,SULAWESI SELATAN,2022-03-01,91.98666666666666,9.630123287671232,204
4676,SULAWESI SELATAN,2022-04-01,92.0,9.322267123287672,205
4677,SULAWESI SELATAN,2022-05-01,92.01333333333334,9.01441095890411,205
4678,SULAWESI SELATAN,2022-06-01,92.02666666666667,8.706554794520548,205
4679,SULAWESI SELATAN,2022-07-01,92.03999999999999,8.398698630136987,206
4680,SULAWESI SELATAN,2022-08-01,92.05333333333333,8.090842465753425,206
4681,SULAWESI SELATAN,2022-09-01,92.06666666666666,7.7829863013698635,206
4682,SULAWESI SELATAN,2022-10-01,92.08,7.4751301369863015,206
4683,SULAWESI SELATAN,2022-11-01,92.09333333333333,7.16727397260274,206
4684,SULAWESI SELATAN,2022-12-01,92.10666666666667,6.859417808219179,207
4685,SULAWESI SELATAN,2023-01-01,92.12,6.551561643835617,207
4686,SULAWESI SELATAN,2023-02-01,92.12916666666668,6.894166024153505,207
4687,SULAWESI SELATAN,2023-03-01,92.13833333333334,7.236770404471393,207
4688,SULAWESI SELATAN,2023-04-01,92.14750000000001,7.57937478478928,208
4689,SULAWESI SELATAN,2023-05-01,92.15666666666667,7.921979165107168,208
4690,SULAWESI SELATAN,2023-06-01,92.16583333333334,8.264583545425056,208
4691,SULAWESI SELATAN,2023-07-01,92.17500000000001,8.607187925742945,208
4692,SULAWESI SELATAN,2023-08-01,92.18416666666667,8.949792306060832,208
4693,SULAWESI SELATAN,2023-09-01,92.19333333333334,9.29239668637872,208
4694,SULAWESI SELATAN,2023-10-01,92.2025,9.635001066696608,208
4695,SULAWESI SELATAN,2023-11-01,92.21166666666667,9.977605447014495,209
4696,SULAWESI SELATAN,2023-12-01,92.22083333333333,10.320209827332384,209
4697,SULAWESI SELATAN,2024-01-01,92.23,10.662814207650271,209
4698,SULAWESI SELATAN,2024-02-01,92.315,10.305794315227374,209
4699,SULAWESI SELATAN,2024-03-01,92.4,9.948774422804476,209
4700,SULAWESI SELATAN,2024-04-01,92.485,9.591754530381579,210
4701,SULAWESI SELATAN,2024-05-01,92.57000000000001,9.234734637958681,210
4702,SULAWESI SELATAN,2024-06-01,92.655,8.877714745535783,210
4703,SULAWESI SELATAN,2024-07-01,92.74000000000001,8.520694853112886,210
4704,SULAWESI SELATAN,2024-08-01,92.825,8.163674960689987,210
4705,SULAWESI SELATAN,2024-09-01,92.91,7.806655068267089,210
4706,SULAWESI SELATAN,2024-10-01,92.995,7.449635175844191,210
4707,SULAWESI SELATAN,2024-11-01,93.08,7.092615283421294,211
4708,SULAWESI SELATAN,2024-12-01,93.165,6.735595390998396,211
4709,SULAWESI SELATAN,2025-01-01,93.25,6.378575498575499,211
4710,SULAWESI TENGAH,2010-01-01,35.1,7.1309589041095895,43
4711,SULAWESI TENGAH,2010-02-01,36.542500000000004,7.074607305936073,43
4712,SULAWESI TENGAH,2010-03-01,37.985,7.018255707762558,43
4713,SULAWESI TENGAH,2010-04-01,39.4275,6.9619041095890415,43
4714,SULAWESI TENGAH,2010-05-01,40.87,6.905552511415525,43
4715,SULAWESI TENGAH,2010-06-01,42.3125,6.84920091324201,43
4716,SULAWESI TENGAH,2010-07-01,43.754999999999995,6.792849315068493,44
4717,SULAWESI TENGAH,2010-08-01,45.1975,6.736497716894977,44
4718,SULAWESI TENGAH,2010-09-01,46.64,6.680146118721462,44
4719,SULAWESI TENGAH,2010-10-01,48.082499999999996,6.623794520547945,44
4720,SULAWESI TENGAH,2010-11-01,49.525,6.567442922374429,44
4721,SULAWESI TENGAH,2010-12-01,50.9675,6.511091324200914,44
4722,SULAWESI TENGAH,2011-01-01,52.41,6.454739726027397,44
4723,SULAWESI TENGAH,2011-02-01,52.73916666666666,6.640287371809268,44
4724,SULAWESI TENGAH,2011-03-01,53.06833333333333,6.825835017591137,44
4725,SULAWESI TENGAH,2011-04-01,53.397499999999994,7.011382663373007,44
4726,SULAWESI TENGAH,2011-05-01,53.72666666666667,7.196930309154877,44
4727,SULAWESI TENGAH,2011-06-01,54.05583333333333,7.382477954936747,44
4728,SULAWESI TENGAH,2011-07-01,54.385,7.568025600718617,44
4729,SULAWESI TENGAH,2011-08-01,54.714166666666664,7.753573246500487,44
4730,SULAWESI TENGAH,2011-09-01,55.04333333333333,7.939120892282357,44
4731,SULAWESI TENGAH,2011-10-01,55.3725,8.124668538064228,44
4732,SULAWESI TENGAH,2011-11-01,55.70166666666667,8.310216183846098,44
4733,SULAWESI TENGAH,2011-12-01,56.030833333333334,8.495763829627967,44
4734,SULAWESI TENGAH,2012-01-01,56.36,8.681311475409837,44
4735,SULAWESI TENGAH,2012-02-01,56.68083333333333,8.566455610449884,44
4736,SULAWESI TENGAH,2012-03-01,57.001666666666665,8.451599745489933,44
4737,SULAWESI TENGAH,2012-04-01,57.3225,8.33674388052998,44
4738,SULAWESI TENGAH,2012-05-01,57.64333333333333,8.221888015570029,44
4739,SULAWESI TENGAH,2012-06-01,57.964166666666664,8.107032150610076,44
4740,SULAWESI TENGAH,2012-07-01,58.285,7.992176285650125,44
4741,SULAWESI TENGAH,2012-08-01,58.60583333333334,7.877320420690172,45
4742,SULAWESI TENGAH,2012-09-01,58.92666666666667,7.76246455573022,45
4743,SULAWESI TENGAH,2012-10-01,59.2475,7.647608690770268,45
4744,SULAWESI TENGAH,2012-11-01,59.568333333333335,7.532752825810316,45
4745,SULAWESI TENGAH,2012-12-01,59.88916666666667,7.4178969608503635,45
4746,SULAWESI TENGAH,2013-01-01,60.21,7.3030410958904115,45
4747,SULAWESI TENGAH,2013-02-01,60.108333333333334,7.29068493150685,45
4748,SULAWESI TENGAH,2013-03-01,60.00666666666667,7.278328767123289,45
4749,SULAWESI TENGAH,2013-04-01,59.905,7.265972602739726,45
4750,SULAWESI TENGAH,2013-05-01,59.803333333333335,7.253616438356165,45
4751,SULAWESI TENGAH,2013-06-01,59.70166666666667,7.241260273972603,45
4752,SULAWESI TENGAH,2013-07-01,59.6,7.228904109589042,46
4753,SULAWESI TENGAH,2013-08-01,59.498333333333335,7.21654794520548,46
4754,SULAWESI TENGAH,2013-09-01,59.39666666666667,7.204191780821919,46
4755,SULAWESI TENGAH,2013-10-01,59.295,7.1918356164383574,46
4756,SULAWESI TENGAH,2013-11-01,59.193333333333335,7.179479452054795,46
4757,SULAWESI TENGAH,2013-12-01,59.09166666666667,7.167123287671234,46
4758,SULAWESI TENGAH,2014-01-01,58.99,7.154767123287672,46
4759,SULAWESI TENGAH,2014-02-01,59.19833333333334,7.0233858447488595,46
4760,SULAWESI TENGAH,2014-03-01,59.406666666666666,6.892004566210046,46
4761,SULAWESI TENGAH,2014-04-01,59.615,6.760623287671233,46
4762,SULAWESI TENGAH,2014-05-01,59.82333333333334,6.629242009132421,46
4763,SULAWESI TENGAH,2014-06-01,60.031666666666666,6.497860730593608,46
4764,SULAWESI TENGAH,2014-07-01,60.24,6.366479452054795,46
4765,SULAWESI TENGAH,2014-08-01,60.44833333333334,6.235098173515982,47
4766,SULAWESI TENGAH,2014-09-01,60.656666666666666,6.103716894977169,47
4767,SULAWESI TENGAH,2014-10-01,60.865,5.9723356164383565,47
4768,SULAWESI TENGAH,2014-11-01,61.07333333333334,5.840954337899543,47
4769,SULAWESI TENGAH,2014-12-01,61.281666666666666,5.70957305936073,47
4770,SULAWESI TENGAH,2015-01-01,61.49,5.578191780821918,47
4771,SULAWESI TENGAH,2015-02-01,61.545,5.743574706190583,47
4772,SULAWESI TENGAH,2015-03-01,61.6,5.9089576315592485,47
4773,SULAWESI TENGAH,2015-04-01,61.655,6.074340556927913,47
4774,SULAWESI TENGAH,2015-05-01,61.71,6.239723482296578,47
4775,SULAWESI TENGAH,2015-06-01,61.765,6.405106407665244,47
4776,SULAWESI TENGAH,2015-07-01,61.82,6.570489333033909,47
4777,SULAWESI TENGAH,2015-08-01,61.875,6.7358722584025745,47
4778,SULAWESI TENGAH,2015-09-01,61.93,6.90125518377124,47
4779,SULAWESI TENGAH,2015-10-01,61.985,7.066638109139905,47
4780,SULAWESI TENGAH,2015-11-01,62.04,7.23202103450857,47
4781,SULAWESI TENGAH,2015-12-01,62.095,7.397403959877235,47
4782,SULAWESI TENGAH,2016-01-01,62.15,7.562786885245901,47
4783,SULAWESI TENGAH,2016-02-01,62.5625,7.513572909648925,47
4784,SULAWESI TENGAH,2016-03-01,62.974999999999994,7.464358934051949,47
4785,SULAWESI TENGAH,2016-04-01,63.387499999999996,7.415144958454974,47
4786,SULAWESI TENGAH,2016-05-01,63.8,7.365930982857998,47
4787,SULAWESI TENGAH,2016-06-01,64.21249999999999,7.316717007261023,47
4788,SULAWESI TENGAH,2016-07-01,64.625,7.267503031664047,48
4789,SULAWESI TENGAH,2016-08-01,65.0375,7.2182890560670705,48
4790,SULAWESI TENGAH,2016-09-01,65.44999999999999,7.169075080470095,48
4791,SULAWESI TENGAH,2016-10-01,65.8625,7.119861104873119,48
4792,SULAWESI TENGAH,2016-11-01,66.27499999999999,7.070647129276144,48
4793,SULAWESI TENGAH,2016-12-01,66.6875,7.021433153679168,48
4794,SULAWESI TENGAH,2017-01-01,67.1,6.9722191780821925,48
4795,SULAWESI TENGAH,2017-02-01,67.43583333333333,6.838315068493151,48
4796,SULAWESI TENGAH,2017-03-01,67.77166666666666,6.70441095890411,48
4797,SULAWESI TENGAH,2017-04-01,68.10749999999999,6.570506849315069,48
4798,SULAWESI TENGAH,2017-05-01,68.44333333333333,6.436602739726028,48
4799,SULAWESI TENGAH,2017-06-01,68.77916666666667,6.3026986301369865,48
4800,SULAWESI TENGAH,2017-07-01,69.115,6.168794520547945,48
4801,SULAWESI TENGAH,2017-08-01,69.45083333333332,6.034890410958904,49
4802,SULAWESI TENGAH,2017-09-01,69.78666666666666,5.900986301369863,49
4803,SULAWESI TENGAH,2017-10-01,70.1225,5.767082191780822,49
4804,SULAWESI TENGAH,2017-11-01,70.45833333333333,5.6331780821917805,49
4805,SULAWESI TENGAH,2017-12-01,70.79416666666665,5.499273972602739,49
4806,SULAWESI TENGAH,2018-01-01,71.13,5.365369863013698,49
4807,SULAWESI TENGAH,2018-02-01,72.15416666666667,5.355244292237442,49
4808,SULAWESI TENGAH,2018-03-01,73.17833333333333,5.345118721461187,49
4809,SULAWESI TENGAH,2018-04-01,74.2025,5.334993150684931,49
4810,SULAWESI TENGAH,2018-05-01,75.22666666666666,5.324867579908675,49
4811,SULAWESI TENGAH,2018-06-01,76.25083333333333,5.31474200913242,49
4812,SULAWESI TENGAH,2018-07-01,77.275,5.304616438356164,49
4813,SULAWESI TENGAH,2018-08-01,78.29916666666666,5.294490867579908,49
4814,SULAWESI TENGAH,2018-09-01,79.32333333333334,5.284365296803653,49
4815,SULAWESI TENGAH,2018-10-01,80.3475,5.274239726027397,49
4816,SULAWESI TENGAH,2018-11-01,81.37166666666667,5.264114155251141,49
4817,SULAWESI TENGAH,2018-12-01,82.39583333333333,5.253988584474886,49
4818,SULAWESI TENGAH,2019-01-01,83.42,5.24386301369863,49
4819,SULAWESI TENGAH,2019-02-01,83.51833333333333,5.512133992065274,49
4820,SULAWESI TENGAH,2019-03-01,83.61666666666667,5.780404970431919,49
4821,SULAWESI TENGAH,2019-04-01,83.715,6.048675948798563,49
4822,SULAWESI TENGAH,2019-05-01,83.81333333333333,6.316946927165207,49
